zcta,under_100_FPL,less_12_education,non_employment,renting,crowded,single_parent_family,no_vehicle_households
81418,0.241788959,0.088757396,0.327731092,0.177816901,0,0.158567775,0.068661972
81419,0.131406045,0.082688391,0.336610758,0.168195719,0.027522936,0.025862069,0.01146789
81422,0.194154489,0.194594595,0.367346939,0.216216216,0,0.12371134,0.072072072
81423,0.093198992,0.053804766,0.216853933,0.253044655,0,0.045816733,0.01759134
81424,0.171220401,0.072261072,0.399159664,0.214700193,0,0.065340909,0.075435203
81425,0.117818712,0.17088267,0.299796452,0.182801514,0.004326663,0.103423161,0.010275825
81426,0.094444444,0,0.107913669,0.196969697,0,0.063829787,0
81427,0.043194784,0.035246727,0.256080114,0.248658318,0.01431127,0.014749263,0.057245081
81428,0.115044248,0.076550052,0.28296146,0.215257244,0.001774098,0.124454148,0.043169722
81429,0,0,0.703703704,0,0,0,0
81430,0.040268456,0,0.192037471,0.168604651,0,0.058295964,0
81431,0.039399625,0.048022599,0.269349845,0.070652174,0,0.034013605,0
81432,0.056026059,0.016877637,0.252544529,0.244458931,0.026075619,0.03567447,0.007170795
81433,0.210526316,0.048387097,0.238329238,0.495114007,0,0.065217391,0.042345277
81434,0.204379562,0.032258065,0.372881356,0.164556962,0,0,0
81435,0.086237873,0.010328638,0.202835857,0.456082323,0.045571481,0.141687142,0.084160235
81501,0.196169554,0.100707811,0.353849796,0.533252382,0.015225107,0.219990435,0.130300766
81503,0.108468067,0.084061517,0.316469757,0.225853659,0.022926829,0.10787172,0.035447154
81504,0.116527943,0.084494008,0.291463034,0.220286043,0.034029262,0.158515027,0.022357389
81505,0.102904421,0.049728325,0.211133201,0.301424051,0.027096519,0.100610736,0.02096519
81506,0.08281627,0.058830121,0.18984375,0.356682927,0.003902439,0.111535789,0.099121951
81507,0.048632595,0.025348646,0.258704651,0.087925324,0.009786209,0.045798319,0.0266486
81520,0.199633162,0.150669517,0.313640889,0.344618876,0.020994893,0.205798749,0.048798941
81521,0.052638022,0.059795863,0.217841456,0.196620838,0.020043068,0.129788193,0.0395892
81523,0.062780269,0.082298137,0.256470588,0.178571429,0,0.051587302,0.030952381
81524,0.00592718,0.045991299,0.16439206,0.120689655,0,0,0
81525,0.142458101,0.049614112,0.535443038,0.294949495,0.080808081,0.172413793,0.078787879
81526,0.102523346,0.103031797,0.271007752,0.208921256,0.036413291,0.03848947,0.031861629
81527,0.053727334,0.05488297,0.228739003,0.154907975,0,0,0
81601,0.071468281,0.102570761,0.204347035,0.36669954,0.006081525,0.095014357,0.047008547
81610,0.006666667,0.47318612,0.514018692,0.159090909,0.636363636,0.090163934,0
81611,0.069059328,0.030364372,0.210254981,0.407186902,0.011907293,0.071397475,0.037635552
81615,0.005526658,0,0.124753775,0.304959786,0.076407507,0.094313454,0.012734584
81620,0.085978375,0.036138905,0.22108209,0.451357194,0.043718472,0.074544684,0.085515253
81621,0.085325993,0.016916488,0.21966759,0.30509182,0.024207012,0.02247191,0.01293823
81623,0.10024914,0.097705067,0.146584398,0.319719598,0.013562938,0.104043509,0.020115818
81624,0.251564456,0.048923679,0.497875956,0.133962264,0.00754717,0.084134615,0
81625,0.150940337,0.069969476,0.3040558,0.333132045,0.012681159,0.197553517,0.064412238
81630,0.115695067,0.121820616,0.242088608,0.188679245,0.04245283,0.050675676,0.056603774
81631,0.063765305,0.091316527,0.206758721,0.2856623,0.063318777,0.144630072,0.048398836
81632,0.114613181,0.081833706,0.268375835,0.305032258,0.041290323,0.10503369,0.008258065
81635,0.097194389,0.1092062,0.311143271,0.290679908,0.115355233,0.110277136,0.079449962
81637,0.056508785,0.161509315,0.19096064,0.231660232,0.042471042,0.08280543,0.000702001
81638,0.076923077,0.058823529,0,0.2,0,0,0
81639,0.089411765,0.01827957,0.248066627,0.188532556,0.01068999,0.097087379,0.04664723
81640,0.35,0,0.863636364,0.625,0,0,0
81641,0.147270306,0.097758887,0.335992908,0.226923077,0.029487179,0.15227934,0.023076923
81643,0.034188034,0,0.132616487,0.066945607,0,0.15625,0
81645,0.071,0.006218905,0.095531587,0.31372549,0,0.067307692,0.024509804
81646,0.015503876,0,0.242857143,0.125,0,0,0
81647,0.081188725,0.063880313,0.234479465,0.234109751,0.011843664,0.140985652,0.079747335
81648,0.119250426,0.068524971,0.371991247,0.179787234,0,0.051643192,0.019148936
81649,0.023972603,0.051643192,0.145833333,0.26446281,0,0.212121212,0
81650,0.066749163,0.148953777,0.217292501,0.249414769,0.032560119,0.053003534,0.04469036
81652,0.060240964,0.110830598,0.190627482,0.190665343,0.010923535,0.130699088,0.022343595
81654,0.168532338,0,0.185878963,0.163418291,0,0.158567775,0
81655,0.209944751,0,0,0,0,0,0
81656,0.06446281,0.028513238,0.329032258,0,0,0,0
81657,0.055632548,0.004761905,0.228430353,0.310202396,0.002478315,0.018060837,0.074762495
82001,0.075212064,0.054230769,0.230938572,0.357610276,0.006786234,0.136042781,0.048957828
82007,0.164662005,0.106809565,0.254389816,0.332650972,0.007847151,0.16374269,0.060616399
82009,0.046889924,0.030898876,0.220276221,0.172411348,0.012269504,0.09385509,0.046950355
82050,0.036866359,0.021164021,0.435294118,0.07079646,0,0.03030303,0
82051,0,0,0.357142857,0,0,0,0
82052,0.148148148,0,1,0,0,0,0
82053,0.114527287,0.086837294,0.367741935,0.148972603,0.008561644,0.142857143,0.04109589
82054,0.336125654,0.024834437,0.4055666,0.048543689,0,0.1,0
82055,0.147826087,0.113043478,0.512953368,0.122340426,0,0,0
82059,0.084459459,0.12962963,0.338624339,0,0,0.034482759,0
82060,0.28980322,0,0.0997151,0,0,0.358974359,0
82063,0,0,0.324324324,0,0,0,0
82070,0.22154582,0.031053145,0.288193956,0.464509395,0.008350731,0.101849837,0.047320807
82072,0.248046497,0.036719982,0.258550361,0.552646318,0.00308037,0.113059818,0.052926351
82073,0,0,0,0,0,0,0
82081,0,0,0,0.25,0,0,0
82082,0.122032027,0.059294872,0.273873874,0.201692525,0.018335684,0.030716724,0.01551481
82083,0.147239264,0,0.240196078,0.536764706,0,0.089552239,0.044117647
82084,0.285714286,0,0.716666667,0,0,0,0
82201,0.121296296,0.062071666,0.332208669,0.271786311,0,0.07367829,0.039065109
82210,0.051282051,0.004950495,0.172839506,0.113636364,0,0.009345794,0
82212,0.044977511,0.052532833,0.510362694,0.203252033,0.016260163,0.025316456,0
82213,0.118773946,0.022113022,0.501886792,0.254237288,0.025423729,0.275641026,0.042372881
82214,0.113739763,0.119103774,0.327239488,0.224448898,0.002004008,0.067484663,0.008016032
82215,0.0995671,0.013513514,0.331395349,0.315068493,0.123287671,0,0
82217,0.627906977,0.255813953,0.793103448,0,0,0,0
82219,0,0,0.277777778,0,0,0,0
82221,0.054054054,0.018867925,0.282282282,0.253112033,0.008298755,0,0.008298755
82222,0.160427807,0.062893082,0.06504065,0.071428571,0,0,0
82223,0.064516129,0.074003795,0.179028133,0.224719101,0,0.131474104,0.008426966
82225,0.207373272,0.098634294,0.456301748,0.345268542,0,0.188630491,0.031969309
82227,0.171974522,0.052401747,0.325581395,0.144,0,0.098901099,0.056
82229,0,0,0.411764706,0,0,0,0
82240,0.099676303,0.071553229,0.318307427,0.261343013,0.009333679,0.096161783,0.060409645
82242,0.025477707,0,0,0.164179104,0,0,0
82243,0.053571429,0.101851852,0.227941176,0,0,0,0
82244,0.100790514,0.025641026,0.246875,0.216814159,0,0.10989011,0
82301,0.13670821,0.103472841,0.364149227,0.317559153,0.01867995,0.196394687,0.048879203
82310,0,0.470588235,1,0,0,0,0
82321,0.106082037,0.116054159,0.171568627,0.227586207,0.013793103,0.083682008,0
82322,0.37654321,0,0.5,0.083333333,0,0.072727273,0
82323,0.477203647,0.245283019,0.118881119,0.184210526,0.026315789,0.346153846,0.013157895
82324,0.450617284,0.112244898,0.271604938,0.26984127,0,0.047619048,0
82325,0.141193595,0.039694656,0.261235955,0.119804401,0,0.032432432,0.039119804
82327,0.117647059,0.099277978,0.401606426,0.368115942,0.014492754,0.069090909,0.034782609
82329,0.257653061,0.204697987,0.359649123,0.196629213,0.06741573,0,0.095505618
82331,0.082908163,0.074899943,0.253164557,0.212240869,0,0.125960061,0
82332,1,0,1,0,0,0,0
82334,0.043551089,0.109756098,0.163636364,0.144230769,0,0,0.004807692
82336,0.119521912,0.128571429,0.14973262,0.539325843,0.06741573,0.09375,0
82401,0.057510349,0.055329536,0.195410807,0.27421466,0.021269634,0.107853982,0.042866492
82410,0.155246253,0.173218673,0.405895692,0.194701987,0,0.072562358,0.043708609
82411,0.04261796,0.053846154,0.316901408,0.247524752,0.113861386,0.077777778,0
82412,0.06793049,0.168044077,0.266025641,0.23880597,0.059701493,0.221374046,0.149253731
82414,0.074689323,0.042647184,0.215298088,0.256048961,0.010816966,0.066894198,0.019925989
82420,0.143048128,0.058823529,0.356968215,0.091703057,0.03930131,0.034653465,0
82421,0.160409556,0.083003953,0.273381295,0.061068702,0,0.019230769,0.007633588
82423,0.282511211,0.020979021,0.409448819,0.482352941,0,0.333333333,0.023529412
82426,0.087173101,0.09219191,0.308002303,0.221097046,0.033755274,0.05730659,0.017721519
82428,0.333333333,0,0.41025641,0.372093023,0,0,0
82430,0.129032258,0.090909091,0.64,0,0,0,0.212121212
82431,0.111217641,0.134241245,0.275071633,0.243438914,0.00361991,0.089041096,0.03800905
82432,0.02739726,0.209876543,0.097222222,0.314102564,0.038461538,0,0
82433,0.103182257,0.154037267,0.360424028,0.356557377,0,0.043771044,0.016393443
82434,0.351351351,0,0.576923077,0.414634146,0,0,0
82435,0.124758139,0.035722763,0.285059949,0.254576335,0.010756747,0.080245112,0.033591244
82441,0.090322581,0,0.157232704,0.510638298,0,0,0
82442,0.131944444,0.035608309,0.313559322,0.315533981,0.019417476,0.067615658,0.072815534
82443,0.161561153,0.048382126,0.273747495,0.291666667,0.000968992,0.114537445,0.039728682
82450,0,0.291666667,0,0,0,0,0
82501,0.155486475,0.060001635,0.311882934,0.32890223,0.032304174,0.172459597,0.063893654
82510,0.164396004,0.077429984,0.562412342,0.426160338,0.151898734,0.153846154,0.075949367
82512,0.243421053,0.234513274,0.429906542,0.329192547,0,0.054054054,0
82513,0.107482993,0.083596215,0.37545565,0.272838002,0.019488429,0.047835991,0.018270402
82514,0.275457875,0.20375,0.545563549,0.35483871,0.064516129,0.19844358,0.080645161
82515,0.064239829,0.064606742,0.270547945,0.206521739,0.005434783,0.040650407,0
82516,0.190812721,0.129032258,0.251572327,0.116666667,0.041666667,0.103448276,0
82520,0.102950311,0.051827243,0.33798697,0.262779717,0.037569288,0.096037609,0.04721823
82523,0.097683787,0.114492754,0.32096475,0.114285714,0.017142857,0.074074074,0.002857143
82601,0.093573974,0.068410463,0.217978042,0.302560404,0.003335737,0.183673469,0.046159394
82604,0.074237263,0.056260372,0.260378271,0.167887272,0.018448132,0.13499467,0.035969222
82609,0.122071584,0.036344418,0.201630388,0.375282503,0.025573926,0.161664252,0.051623647
82620,0.092920354,0,0.265432099,0.436363636,0,0,0
82633,0.122970822,0.08535316,0.199723566,0.194143701,0.020423228,0.079707355,0.0625
82635,0.155172414,0.11627907,0.4125,0.285714286,0,0.111111111,0.204081633
82636,0.047399436,0.106573318,0.230679612,0.267041462,0.021082221,0.088487155,0.009135629
82637,0.082298515,0.059124088,0.286052944,0.198352345,0.005069708,0.162016202,0.001267427
82638,0,0.534246575,1,0,0,0,0
82639,0.16868932,0.151202749,0.307692308,0.122666667,0.013333333,0.04109589,0
82640,0,0,0,0,0,0,0
82642,0,0.078431373,0,0.117647059,0,0,0
82643,0.097560976,0.108695652,0.251655629,0.080645161,0,0.01754386,0.032258065
82644,0.103128621,0.062312312,0.3454039,0.226880395,0,0.35862069,0.013563502
82648,0,0,0,0,0,0,0
82649,0.158658205,0.107792208,0.331444759,0.207126949,0.024498886,0.096654275,0.048997773
82701,0.130991064,0.063311688,0.360941587,0.084394904,0.027070064,0.123357664,0.026008493
82710,0.022058824,0,0.333333333,0.066225166,0,0,0
82712,0.137741047,0,0.197080292,0.238410596,0,0,0
82716,0.107523894,0.085015136,0.192081714,0.252655431,0.00566492,0.168727915,0.052117264
82718,0.080731364,0.069327337,0.251033912,0.200510147,0.011866474,0.125416848,0.017411556
82720,0.09001233,0.088628763,0.272407733,0.158385093,0,0,0.02484472
82721,0.017082337,0.031686359,0.237623762,0.194223108,0.022908367,0.014409222,0.003984064
82723,0,0,0.108695652,0,0,0,0
82725,0.192771084,0,0.32,0.341463415,0,0,0
82727,0.095106823,0.11393597,0.292553191,0.094964029,0,0.033557047,0
82729,0.090630975,0.095356965,0.139817629,0.274745606,0.012950971,0.053367217,0.027752081
82730,0.130404463,0.171902269,0.234375,0.165254237,0.018361582,0.071759259,0.056497175
82731,0,0,0.537634409,0.76,0,0,0
82732,0.196156395,0.160377358,0.297219559,0.155088853,0.027463651,0.079518072,0
82801,0.09551602,0.041460017,0.235222151,0.344030334,0.013502266,0.070245195,0.041616573
82831,0.125,0.107142857,0.420634921,0.04109589,0,0,0
82832,0.061159651,0,0,0.079840319,0,0,0
82834,0.170817542,0.063932665,0.29963487,0.311569301,0.019473081,0.070961248,0.034936999
82835,0.110192837,0.030418251,0.270588235,0.476190476,0,0.114285714,0.047619048
82836,0.019354839,0.022049287,0.157699443,0.107049608,0,0.077821012,0.010443864
82837,0.342105263,0,0.136363636,0.5625,0,0.285714286,0
82838,0,0.046610169,0.191222571,0.072727273,0,0,0
82839,0.0605613,0.023809524,0.142068966,0.144177449,0.044362292,0.146551724,0.005545287
82842,0,0,0,0.272727273,0,0,0
82845,0,0,0.4,0,0,0,0
82901,0.138338176,0.0806065,0.238951187,0.271329319,0.023899954,0.13456808,0.021769338
82922,0,0,0.113636364,0,0,0.132352941,0
82923,0.1,0,0.14556962,0,0.140794224,0,0
82925,0.026755853,0,0.302491103,0,0,0,0
82930,0.056285438,0.063321018,0.250918401,0.242413424,0.044805427,0.102423543,0.044448411
82932,0.02173913,0.030685921,0.346855984,0.362857143,0,0,0
82933,0.229426434,0,0.230337079,0.146666667,0.093333333,0.070422535,0
82934,0.065989848,0.184397163,0.288288288,0.238095238,0,0,0.047619048
82935,0.073828796,0.046823153,0.274409183,0.246772806,0.023020654,0.11405672,0.019578313
82936,0,0,1,0,0,0,0
82937,0.04834945,0.044409613,0.36535163,0.120989918,0.007332722,0.096736597,0.022914757
82938,0.044247788,0,0.464646465,0,0,0,0
82939,0.119047619,0.031777557,0.299748111,0.266547406,0,0.009237875,0.016100179
82941,0.075026344,0.048188976,0.158378747,0.195569962,0.003241491,0.079590229,0.008103728
82942,0,0,0,0,0,0,0
82944,0,0.064285714,0.379928315,0.144,0,0,0
82945,0.097457627,0.1375,0.371069182,0.098765432,0.111111111,0.176470588,0
83001,0.064569161,0.045529677,0.099474255,0.381991051,0.068232662,0.138498683,0.019574944
83011,0,0,0.718232044,0.3,0,0,0
83012,0,0,0,1,0,0,0
83013,0.044041451,0,0,0.653179191,0.520231214,0,0
83014,0.075590551,0.012911843,0.22326454,0.213229572,0,0.090804598,0
83025,0.112631579,0.095112285,0.099855282,0.576446281,0,0,0.088842975
83101,0.137424097,0.047421731,0.196326062,0.221610461,0.024776325,0.067307692,0.068134893
83110,0.071106758,0.061434545,0.194289261,0.291454443,0.084889643,0.067769898,0
83111,0,0,0.367647059,0.195945946,0,0,0.074324324
83112,0,0.034542314,0.204841713,0,0.018050542,0,0
83113,0.116336634,0.059537572,0.333574007,0.266285714,0.037714286,0.122541604,0.014857143
83114,0.050198151,0.034115139,0.343457944,0.163120567,0.056737589,0.139344262,0
83115,0,0,0.403100775,0,0,0,0
83116,0.070783133,0.043478261,0.174496644,0.201986755,0.003311258,0.06626506,0.023178808
83118,0,0,0,0,0,0,0
83119,0.177664975,0,1,0.4375,0,0,0.4375
83120,0,0,0.257918552,0.314285714,0,0.406976744,0
83122,0.090270812,0.236742424,0.320987654,0.145833333,0.183333333,0,0
83123,0.072013093,0.013392857,0.207589286,0.10989011,0.021978022,0.026315789,0
83124,0,0.05982906,0.208791209,0.107142857,0,0.019230769,0
83126,0.186256781,0.038690476,0.30733945,0.24822695,0,0.24822695,0
83127,0.039176293,0.036637226,0.243319269,0.11810089,0.015430267,0.042687747,0.041543027
83128,0.047535211,0.149034039,0.151785714,0.342028986,0.111594203,0.100795756,0.026086957
83201,0.13730268,0.062198789,0.295384864,0.332203624,0.018121455,0.122658341,0.047516946
83202,0.109564218,0.070096374,0.282768237,0.284683818,0.023082472,0.094441446,0.055181534
83204,0.158675151,0.082205553,0.349029776,0.359630881,0.020795425,0.130825243,0.069794645
83209,0.254601227,0.069518717,0.439454691,1,0.025125628,0,0
83210,0.113814956,0.304264494,0.263018535,0.21484375,0.05078125,0.161821705,0.0390625
83211,0.08657188,0.172736733,0.285244103,0.352941176,0.051294118,0.106496986,0.044705882
83212,0.280927835,0.009708738,0.162895928,0.080291971,0.04379562,0.462121212,0
83213,0.336507937,0.12703252,0.375,0.236538462,0.017307692,0.215613383,0.111538462
83214,0.073684211,0.055690073,0.322352941,0.188340807,0,0.039548023,0.044843049
83215,0.142857143,0,0.733333333,0.125,0,0,0.125
83217,0.023231257,0.04797048,0.260530421,0.073482428,0.009584665,0,0
83218,0.0456621,0.085106383,0.218390805,0.150943396,0.037735849,0.026086957,0.056603774
83220,0,0,0.119047619,0.282608696,0,0,0.152173913
83221,0.122278176,0.097102449,0.325238972,0.206168472,0.037364581,0.103438271,0.041233694
83223,0.056994819,0.03030303,0.25,0.210526316,0,0,0.039473684
83226,0.12187637,0.133814547,0.232375979,0.295555556,0.014444444,0.068014706,0.064444444
83227,0.085714286,0,0.472727273,0,0,0,0
83228,0.070844687,0.023636364,0.2,0.132075472,0.034591195,0.007662835,0.012578616
83232,0,0.048689139,0.222222222,0.166666667,0.006666667,0,0
83233,0,0,0.394444444,0.170940171,0,0,0
83234,0.152941176,0.108433735,0.278495887,0.152777778,0.007936508,0.089974293,0.027777778
83235,0.05,0.103773585,0.188888889,0,0,0,0
83236,0.02689243,0.071890726,0.314405889,0.183411215,0.039719626,0.01744186,0.005841121
83237,0.045795796,0.067773167,0.259389671,0.199105145,0.022371365,0.097368421,0
83238,0.1,0,0.538461538,0.16,0,0,0.48
83239,0.081395349,0.074725275,0.347826087,0.069124424,0.032258065,0.162162162,0.050691244
83241,0.03680203,0.07636603,0.29905914,0.234760052,0.04150454,0.033333333,0.001297017
83244,0.004608295,0.003389831,0.239543726,0.372781065,0,0,0
83245,0.036914144,0.078549849,0.332352941,0.120496894,0.003726708,0.077961019,0.013664596
83246,0.062556664,0.006557377,0.226209048,0.161731207,0,0.126436782,0.011389522
83250,0.041527446,0.055959302,0.305116279,0.101265823,0,0.086601307,0.025316456
83251,0.107057891,0.048144433,0.532734275,0.142361111,0.012152778,0,0.015625
83252,0.13568732,0.066551724,0.234307992,0.119714443,0.04173531,0.048859935,0.015925316
83253,0,0,0,0.357142857,0,0.523809524,0
83254,0.133621934,0.089451477,0.273381295,0.25256975,0.01835536,0.056745182,0.029368576
83255,0.128739801,0.08847185,0.341284404,0.186761229,0,0.081632653,0.007092199
83261,0.147018031,0.1,0.287356322,0.114832536,0.052631579,0.22147651,0.009569378
83262,0.020368574,0.083333333,0.199081164,0.089595376,0.080924855,0.057142857,0
83263,0.118419692,0.091510839,0.292521863,0.248615385,0.047076923,0.077051926,0.024615385
83271,0.095808383,0.012605042,0.262773723,0.061538462,0.007692308,0.099099099,0
83272,0.004716981,0.019354839,0.085271318,0.02739726,0,0,0
83274,0.057069847,0.110441465,0.24313207,0.185313674,0.011564036,0.044855821,0.025440879
83276,0.094225722,0.116673395,0.262505737,0.244002742,0,0.061116965,0.051405072
83277,0.05952381,0.151785714,0.368,0.266666667,0,0,0.116666667
83278,0.215053763,0,0.740740741,0.015384615,0,0,0
83281,0,0,0.043478261,0,0,0,0
83283,0.233009709,0,0.172932331,0,0,0,0
83285,0.193548387,0,0.6875,0,0,0,0
83286,0.024255024,0.054209919,0.231023102,0.198275862,0.032327586,0.024937656,0.002155172
83287,0.041666667,0,0.31092437,0.06557377,0,0,0
83301,0.123165348,0.116845426,0.263043068,0.342137219,0.023289097,0.123705296,0.039595802
83302,0.112426036,0.155737705,0.285714286,0.593406593,0.252747253,0.08,0
83311,0.052173913,0.043577982,0.296875,0.146551724,0.181034483,0.02688172,0
83312,0.109489051,0,0.348314607,0.269230769,0,0,0
83313,0.042071197,0.143745907,0.195644149,0.25620438,0.068613139,0.09331652,0.032846715
83314,0.156654888,0.13028169,0.21978022,0.229411765,0.026470588,0.152173913,0.005882353
83316,0.111632913,0.176261128,0.262394604,0.220994475,0.042189854,0.082504604,0.035660472
83318,0.110289847,0.147465844,0.247599092,0.325337096,0.042803387,0.147520136,0.059109439
83320,0.065426997,0.06440281,0.310588235,0.141618497,0.052023121,0.125,0
83321,0.10483871,0.165730337,0.272357724,0.295238095,0.019047619,0.137931034,0.019047619
83322,0,0,0.325581395,0.6,0,0,0
83323,0.055995131,0.154264973,0.306177261,0.362098139,0.082910321,0.12601626,0
83324,0.150280899,0.1875,0.334152334,0.305936073,0.109589041,0.032432432,0.01369863
83325,0.118898623,0.200431034,0.326923077,0.305343511,0.057251908,0.065217391,0.038167939
83327,0.066731141,0.14351145,0.313385827,0.2,0.072727273,0.086956522,0.018181818
83328,0.092913897,0.150976909,0.308469308,0.228265716,0.024966563,0.128009395,0.014712439
83330,0.125593824,0.16412037,0.277692308,0.328215768,0.007053942,0.117009132,0.057261411
83332,0.086070686,0.117204301,0.340585146,0.207020702,0.01710171,0.066101695,0.02070207
83333,0.063287926,0.096701649,0.187534397,0.288807841,0.046956918,0.171660424,0.007294279
83334,0.259647651,0.172611465,0.260168841,0.420359281,0.053892216,0.181049069,0.035928144
83335,0.173397717,0.3390462,0.324107793,0.346256684,0.069518717,0.073083779,0.013368984
83336,0.134603373,0.181322957,0.226566546,0.33877551,0.026303855,0.082987552,0
83338,0.148686523,0.239463456,0.279089312,0.265448837,0.069073783,0.167714497,0.036677608
83340,0.105174353,0.015101463,0.192375887,0.238327243,0.016240357,0.056005398,0.03816484
83341,0.142432216,0.092327698,0.218743847,0.117324561,0.038011696,0.082254697,0.010599415
83342,0.181021898,0.045232274,0.338645418,0.157175399,0.189066059,0.025641026,0.013667426
83344,0.061797753,0.143258427,0.296391753,0.331564987,0.018567639,0.114982578,0.055702918
83346,0.062911485,0.177514793,0.218997361,0.154613466,0.019950125,0.048257373,0.004987531
83347,0.049932524,0.188336009,0.241887906,0.229417206,0.006475486,0.147849462,0.071230342
83348,0.232142857,0.428571429,0.265306122,0.764705882,0,0,0
83349,0.089933993,0.198055893,0.241635688,0.208425721,0.046563193,0.082840237,0.002217295
83350,0.178568507,0.192401177,0.265498837,0.259197721,0.06883456,0.128171763,0.046522668
83352,0.116757411,0.184892402,0.268500949,0.260697306,0.025356577,0.132678133,0.014263074
83353,0.064093227,0.049705139,0.131147541,0.073717949,0.051282051,0,0
83355,0.152403935,0.33910965,0.26351154,0.28125,0.084821429,0.094982079,0.088647959
83401,0.104955522,0.085192476,0.266711019,0.274236778,0.030005884,0.143771672,0.031378702
83402,0.115795532,0.086983659,0.256597321,0.383819379,0.031138288,0.130109204,0.032549389
83404,0.087316862,0.090487515,0.302498965,0.245427,0.033890697,0.080748246,0.051733812
83406,0.057223856,0.049474754,0.315180216,0.27431222,0.02159309,0.065704772,0.06893794
83414,0.05203252,0,0.176315789,0.158490566,0,0.065359477,0
83420,0.040074212,0.062248996,0.263736264,0.17805383,0.047619048,0.036939314,0.004140787
83421,0,0,0.189320388,0,0.104046243,0,0
83422,0.115416551,0.106136627,0.193873438,0.296266878,0.057982526,0.128571429,0.015885624
83423,0.092511013,0.40311804,0.280851064,0.310043668,0,0.108695652,0
83424,0,0,0.56,0,1,0,0
83425,0.181081081,0.076576577,0.33974359,0.257142857,0,0.046242775,0.038095238
83427,0.049717514,0.05143277,0.242836676,0.044328553,0.048239896,0.063621533,0.007822686
83428,0.043809524,0.015873016,0.643478261,0.063926941,0.03196347,0,0.00913242
83429,0.041990669,0.032948929,0.175879397,0,0,0,0
83431,0.094425484,0.224568138,0.314699793,0.23297491,0.154121864,0.308823529,0.028673835
83433,0,0,0.285714286,0,0,0,0
83434,0.061946903,0.104517272,0.374485597,0.215686275,0.055555556,0.096339114,0
83435,0.081510934,0.123209169,0.308743169,0.506976744,0,0.145454545,0.051162791
83436,0.144186047,0.020408163,0.346899225,0.156378601,0.012345679,0.022123894,0.020576132
83438,0.075067024,0.153191489,0.503597122,0.25974026,0,0.085714286,0
83440,0.314107452,0.025857751,0.348171537,0.618741059,0.132153076,0.041216296,0.029864092
83442,0.085609826,0.053337198,0.247287145,0.141225052,0.04955265,0.044852192,0.01321404
83443,0.106032907,0.09476662,0.308965517,0.227906977,0.044186047,0.09252669,0.013953488
83444,0.123730379,0.243085881,0.228368794,0.286821705,0.005167959,0.21799308,0
83445,0.153425063,0.121677113,0.393719291,0.206046512,0.071162791,0.090909091,0.026976744
83446,0.24,0.181818182,0.4,0.157894737,0,0,0
83448,0.085281112,0.032615385,0.315193966,0.300126103,0.058007566,0.006125574,0.025220681
83449,0.123893805,0.049450549,0.248,0.12371134,0,0,0
83450,0.058355438,0.146379045,0.332833583,0.389041096,0.04109589,0.055737705,0
83451,0.233140655,0.260869565,0.257692308,0.137614679,0.03058104,0.160305344,0.021406728
83452,0.171882086,0.046030687,0.265593561,0.18138987,0.005889282,0.239520958,0
83454,0.119170984,0.034782609,0.268156425,0.151785714,0.080357143,0.211111111,0
83455,0.064701897,0.047867063,0.148252826,0.184965831,0.041457859,0.068267067,0.017312073
83462,0.045454545,0.003278689,0.396551724,0,0.046296296,0,0
83464,0.152317881,0.095238095,0.225274725,0.257142857,0.047619048,0.123076923,0.019047619
83465,0.296875,0,0.176470588,0.222222222,0,0,0
83466,0.075,0,0.410714286,0.098360656,0,0,0
83467,0.106420927,0.088620143,0.314594595,0.172438935,0.021873861,0.081936685,0.059788553
83468,0.102857143,0,0.25,0.297619048,0,0,0
83501,0.137090889,0.069918448,0.265705823,0.291456298,0.015146548,0.141010449,0.076519572
83520,0.187898089,0.080321285,0.762452107,0.388888889,0.25,0.068181818,0.041666667
83522,0.127340824,0.098251959,0.487250554,0.202682563,0.067064083,0.038135593,0.017883756
83523,0.133917397,0.063018242,0.284009547,0.121126761,0.005633803,0.027559055,0.033802817
83524,0.192583732,0.124251497,0.303212851,0.239010989,0.024725275,0.095238095,0.005494505
83525,0.137931034,0.083076923,0.695473251,0.325714286,0,0,0
83526,0.066176471,0.06010929,0.21686747,0.188118812,0.03960396,0.113924051,0
83530,0.109646079,0.086081474,0.192666667,0.300799327,0.021034918,0.068674699,0.010096761
83533,0,0,0.1875,0.246575342,0,0,0
83535,0.046351085,0.059405941,0.264957265,0.27926078,0.01026694,0.036666667,0.020533881
83536,0.106540328,0.097663271,0.422260719,0.216113228,0.045182363,0.062393162,0.034295046
83537,0.129245283,0.05345502,0.314662273,0.151927438,0.011337868,0.09939759,0.029478458
83539,0.110714286,0.052631579,0.37195122,0.15212528,0,0.053913043,0.01901566
83540,0.218091698,0.075933076,0.430232558,0.335989376,0.091633466,0.131034483,0.007968127
83541,0.156007752,0.054669704,0.35701275,0.097759674,0,0.054216867,0.059063136
83542,0.053030303,0.034188034,0.492063492,0.129032258,0,0.1,0.112903226
83543,0.144356955,0.081419624,0.474747475,0.187022901,0.030534351,0.120879121,0.030534351
83544,0.080674402,0.078957916,0.422724825,0.228885135,0.016469595,0.085464334,0.043496622
83545,0.118090452,0.117283951,0.340659341,0.093596059,0.004926108,0.118181818,0.004926108
83546,0.115909091,0.092592593,0.45814978,0.093896714,0,0.015748031,0.103286385
83547,0.145390071,0.032,0.417475728,0.109489051,0.087591241,0,0
